Particles 1e6_1e7
5518.849554740861
15570.476653717476
12536.595367690325
10996.67111476743
7129.79457237323
5580.853486719907
20080.336483229796
5887.842234702865
26134.060831019357
34918.70926470216
8333.760791965822
30555.904110399522
15647.503700764511
9773.713595426028
28520.974399396222
4937.872898698357
9341.724842383139
8251.762985266589
5403.854152888227
7864.777857365362
19720.353261536635
13427.56596463325
5833.839856184077
15143.518250339313
4990.873912912998
13906.560754444488
4609.880872163465
6696.816915169036
6090.830287001714
30441.904479255994
4163.897202014074
24611.14888921414
14673.540066078845
13114.593349780816
15063.507329500711
6371.820846765772
8208.760934379767
2929.9319339959375
14335.530797384396
21840.255964284006
6692.812202946584
18850.384800474414
9464.70301830523
10009.705007665088
18685.355737389586
5267.863119703737
16598.45671744544
19721.327478673655
26858.051242389487
14812.53670141479
20976.2779180509
28976.94985013406
16948.448234056013
20864.3083361299
21021.283065368098
9599.724843944634
21379.275341173685
5604.853976105721
3362.920298036938
23925.144919712722
13794.56436375212
7680.774919319258
21771.247066038628
5858.839187371332
4841.873892698425
10298.679320431476
28790.95724012351
5855.84170911268
15298.497891185469
17305.436439411485
10597.67763478602
7466.787535683229
15933.480076582844
10288.691723683503
10792.672247114993
12254.611831048256
37477.622098999775
12049.636069788156
19135.36841379367
5132.865122223697
15286.508236663944
11612.649488510713
28520.99652485043
19265.333811884437
30750.878680696766
14006.548699219786
31977.833931407557
11191.665182444434
18328.39777304423
9225.72872118234
4008.897673399081
32426.804495788005
7519.786985552263
9538.706251221252
6045.830723180201
23005.20955043024
16421.47252843866
8090.7535359861995
25207.106631116
17310.434338599895
24400.152265034212
8728.747217348722
27210.002266356143
27702.007180498924
15661.48534955548
7331.78433423448
8062.771996151784
2160.9521012758096
7741.781572473323
27803.977062375467
6276.832446829609
8773.730893441047
4815.873692142748
24583.104548411935
15144.52234888511
10369.678348379008
30387.895870707584
10950.673719380742
19559.33886607566
23415.204105209494
9007.735440970038
17682.42134227386
26781.069413838042
4708.880890283583
9090.730461486324
3831.9083181384176
9921.703921984188
41893.411277397114
3876.907625642752
25815.094163458347
25180.093678863792
14531.540294029674
28593.012123816618
4522.878665371181
7574.788711767924
14868.515317523725
19157.315510196844
3536.9109547838693
22317.243028118493
7998.772834324132
6026.840704234626
4779.876143522254
7669.772458467567
4234.895043367888
4126.900131740979
30312.888673876285
9117.730792259685
30345.924644057326
28508.995319367437
4086.9004633826694
25091.126173959605
5624.849082348141
17341.42777021552
5744.8449299805325
25837.081472276197
10351.678205557806
21965.23934283763
10300.684356402637
9159.723877712784
16365.468818164272
10024.698941112061
19378.34570556102
7158.798191140728
32928.79708579386
5945.833738922049
13377.573097732795
13470.567450017854
4545.883440318892
17819.410789489004
40127.45727395601
15558.486126858646
8004.766386152208
9729.718848938723
4350.892418939699
43641.28947053122
12370.620969001522
18557.380042380297
6857.8130036728835
5807.843951452471
12217.618811997845
33830.73484395406
3581.913052079891
21544.248077365963
13357.581082622071
37996.61051801519
18053.396380053877
6622.817034929756
26773.016797336095
16740.45408994365
5644.850606664409
13823.557791505558
8173.760711242357
8422.761041138028
4588.878513307953
10652.680769398625
5488.852964226049
26041.074311004562
21285.261955393533
31538.872223944523
4989.873424087305
36034.64889730328
8334.75478077381
15210.51643709789
11737.634498200854
11544.64308090983
26009.06163742205
8466.746257866711
13575.58058008649
11530.647412568806
14341.543231077378
13801.56738029777
25644.076289685872
21909.253468089977
15153.518620068433
9106.716100383215
22392.240017528646
33240.76358963804
22186.247908184054
11110.65750262429
9679.706308622635
4361.891224209464
23073.216579590557
10385.69436775176
23367.187590019556
4586.882900896807
29514.938402270473
12613.611813811069
32212.815010523613
13901.56029228535
7487.7896435768125
14349.550383978898
12108.632689177932
10062.69638123901
23837.177788184817
21283.26207472233
11391.643770636641
33436.78674719883
8601.75465310401
15437.477244039192
7408.794028162625
35890.67485787687
35565.6911276488
16885.448608861047
3863.903069630328
15139.513163998625
5500.85946070729
4077.899391328261
18191.3907283859
13233.589135001966
11841.636090854394
21713.241593838364
17572.415650780575
14225.5480156095
8490.755599695218
6296.827800653335
4313.890124257983
12921.600030954032
11899.632532933529
14961.524241123716
7774.765237773723
12994.599863927971
8700.746798473825
13039.593760354446
16857.449321977834
17645.421810175838
18461.394221858845
24119.16239860435
22693.230125631893
17385.430716067087
19203.34262586445
7215.799709399651
4862.877790383765
32049.817866681544
26728.08000954329
4236.892995501823
35535.69176281757
11570.647837996867
11250.651158345287
4189.893259610612
32116.866190132427
25486.073273484977
12086.627902739512
40940.462950517765
6120.821851705708
21998.25306482157
24253.163379037996
10033.688714000122
33733.760166117136
9699.708806726876
34915.69495877234
16840.440859954935
26365.0638639439
22628.178905093122
19681.33833515182
10838.670597617256
36866.62113106128
6182.834179206935
18068.412243503542
5826.845296847546
7753.7706106169935
25083.120835278947
3775.905815706845
17112.44160268806
7944.770702899464
34229.74681699874
15091.512813123176
35087.71110742739
9885.696340754477
5681.8373651340335
6947.802583971246
7492.779093598257
10215.679280055112
11700.634332728161
9889.703297332566
4822.873161341598
12576.60528282682
4288.894902454185
41389.43717870784
7067.800987048256
12253.62202473139
9754.716211128996
29815.94343133378
17597.417912313434
13738.570651281569
34635.74755218432
5248.859784663096
4641.880755373215
18857.356616588608
11816.640957236614
33732.76855144071
24911.137135263445
9264.721184189766
7937.77721628318
25391.09565566501
14478.544323056845
9342.725000809993
8472.757928673505
15227.498758257976
15887.468455237402
7585.7810363339695
27053.048665380058
30296.91394448569
9839.707404753528
22558.215152070126
33642.76227763773
6485.823526186801
6383.829742709132
8709.747698628846
13672.554234680922
5711.846697309491
18991.3742528069
10813.676650584282
26035.109225141696
10754.67309115396
9084.722720843205
40058.438947552655
10854.676898530319
